time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.0600000000000023,0.84752130995,-2.14954476329,19.8248798531,6.13891317659,6.22494830004,0.0,0.829782801201,-2.38169583194,5.40553735617,-0.0179347545609,-0.0267660943339,0.0,445.1337052394551,446.86373050538697,446.2447110638249,447.24790608879147
3.1200000000000023,0.898520964196,-2.29555356038,20.1521938292,6.13753603708,6.22355494541,0.0,0.870319352117,-2.48535127128,5.50430684921,-0.0355810522548,-0.0169407493668,0.0,469.8021872134356,470.56349256887484,469.0881618312431,467.7155498815807
3.1800000000000024,0.951871513187,-2.4475625885,20.4836537827,6.13620079344,6.22223614686,0.0,0.908115751181,-2.58177844118,5.54402178058,-0.00394375733096,-0.034679282462,0.0,453.87628078550057,452.4500766683146,450.34387366413245,452.8959927014762
3.2400000000000024,1.00742576485,-2.60516892019,20.816010554,6.1355374628,6.21982459244,0.0,0.943877364961,-2.67185322234,5.53447141994,-0.0316974795747,-0.0544841338986,0.0,438.62878381931824,436.979653617364,438.05079020512414,435.73634849022255
3.3000000000000025,1.06517992844,-2.76823012104,21.1479314485,6.13346406025,6.21698316562,0.0,0.981516544129,-2.76373491481,5.52942230011,-0.0409940455341,-0.0359651704172,0.0,437.38338137024795,438.921821245332,440.2403084004767,439.46971902381637
3.3600000000000025,1.12521536414,-2.93680201716,21.479196193,6.13076802762,6.21497318563,0.0,1.01983490982,-2.85559874562,5.5126500776,-0.0542822490483,-0.0289766207108,0.0,434.65526208071725,435.2401909983907,436.6014587594523,435.48988927118774
3.4200000000000026,1.18753271669,-3.11083498547,21.8087292991,6.12854590019,6.2132289638,0.0,1.05755251863,-2.94578817527,5.47182308394,-0.0152469854202,-0.029258480478,0.0,427.9135323772862,427.8892516874552,425.9722516790915,429.2969712852706
3.4800000000000026,1.25255332404,-3.29122707553,22.1415935108,6.12760561607,6.21129480504,0.0,1.10993301299,-3.06731601555,5.62270868494,-0.0165340056554,-0.0389768014186,0.0,487.2137138020283,486.4861494496927,487.7894432195779,487.6934279285788
3.5400000000000027,1.3203945985,-3.47816326732,22.4785104211,6.12663965701,6.20941492035,0.0,1.1516113498,-3.164045479,5.6077802993,-0.0152438548001,-0.019277161293,0.0,436.9735105496353,438.61254407929573,438.5902838453489,438.69753566633614
3.6000000000000028,1.39057232593,-3.67053155706,22.8119659277,6.12555154413,6.20819897542,0.0,1.18775470051,-3.24845165801,5.50778904413,-0.0246556528169,-0.0223198904902,0.0,409.79654866795784,409.5259104351643,410.3522407880816,409.51572488600397
3.660000000000003,1.46307513459,-3.86829068125,23.1412496874,6.12374774412,6.2069255256,0.0,1.22910928802,-3.34374714696,5.46837558295,-0.0439921422432,-0.0191183332425,0.0,429.7709072107845,430.04222599201336,429.96067138460506,428.31856373997914
3.720000000000003,1.5383515446,-4.0723864669,23.4716871683,6.12136000476,6.20586095185,0.0,1.28016082896,-3.45968708321,5.54559389934,-0.0325044093377,-0.0151250682429,0.0,465.4320565217073,465.7446260485995,467.1210894863528,468.01548127464025
